Supplemental Files,Number of Bolt Holes,Recommended Torque,Overall Length,Thread Size,KSCdirect Part #,url,On Hand,Method of Manufacture,Thickness,Fitting/Connector Type,Series,Details,Depth,Hub Diameter,Category,Average Ft,Length,Type,Pressure Class,Length Through Hub,Price,Outside Diameter,Tube Size,Color,Manufacturer,Supplier,Domestic/Import,Family,Inside Diameter,Hex Size,Wall Thickness,Nipple Type,Slot Size,Class,image,UPC,Finish,Thread Type,MFG Part #,Seal Material,Bolt Circle Diameter,Connection Type,Diameter - Thread Size,Pressure Rating,Specifications,Standard Pack,Pipe Size,TYPE,Width,Angle,Description,Slot Spacing,Form,Load Capacity,Suitable For Use With,Nominal Size,Dimensions,Run Size,Title,Size,Material,Flange Thickness,Rod Size,Temperature Rating,Working Pressure,Schedule Rating,Bolt Hole Size,End Style,Connection
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5766930,,,,,BUSH 304 1X1/2,https://kscdirect.com/item/BUSH%2B304%2B1X1%252F2/Merit%2BBrass%2BCompany_1%2BX%2B1%252F2%2B150%2523%2BTYPE%2B304%2BSS%2BBUSHING,265,,,Bushing,,"Description
Merit Brass Pipe Bushing, Hex Head, Bushing Fitting/Connector, 1 x 1/2 in Nominal, MNPT x FNPT End Style, 1.38 in Hex, 1.06 in Length, 150 lb Pressure Class, 304/304L Stainless Steel, 100 deg F, Domestic/Import: Import
Standards/Approval:
PROP65: This product can expose you to lead, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to www.P65Warnings.ca.gov.",,,Piping & Fittings,,1.06 in,Hex Head,150 lb,,$4.25,,,,Merit Brass Company,Merit Brass Company,Import,,,1.38 in,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=BUSH%20304%201X1%2F2&mdx=300,671404095550,,,K414-1608,,,,,,,,,,,,1 X 1/2 150# TYPE 304 SS BUSHING,,,,,1 x 1/2 in,,,1 X 1/2 150# TYPE 304 SS BUSHING,,304/304L Stainless Steel,,,100 deg F,,,,MNPT x FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5767828,,,,,COUP 304 2,https://kscdirect.com/item/COUP%2B304%2B2/Merit%2BBrass%2BCompany_2%2B150%2523%2BTYPE%2B304SS%2BCAST%2BSTOCK%2BCOUP,338,,,Coupling,,"Description
Merit Brass Pipe Coupling, Fitting/Connector Type: Coupling, 2 in Nominal, FNPT, 150 lb Pressure Class, 304/304L Stainless Steel, 100 deg F, Import
Standards/Approval:
PROP65: This product can expose you to lead, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to www.P65Warnings.ca.gov.",,,Piping & Fittings,,,,150 lb,,$20.21,,,,Merit Brass Company,Merit Brass Company,Import,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=COUP%20304%202&mdx=300,671404094843,,,K411-32,,,,,,,,,,,,2 150# TYPE 304SS CAST STOCK COUP,,,,,2 in,,,2 150# TYPE 304SS CAST STOCK COUP,,304/304L Stainless Steel,,,100 deg F,,,,FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5504721,,,,,PTRAP PVCD 2,https://kscdirect.com/item/PTRAP%2BPVCD%2B2/Spears_2%2BPVC-DWV%2BP-TRAP%2BL%252FCO%2BP706X-020,151,Molded,,P-Trap,P706X,"Description
Spears® P706X-020, P706X, P-Trap Fitting/Connector, 2 in Nominal, Hub End Style, SCH 40/STD Schedule, Molded Method of Manufacture, PVC, White, Domestic/Import: Domestic
Features:
Manufactured to ASTM F2618 in full line of drainage pattern fitting configurations
NSF® approved for corrosive waste
Cost saving solvent weld joining eliminates the need for electro-fusion joints and for mechanical joint connections in concealed spaces
A flame and smoke rated piping system
Standards/Approval:
ASTM D2347
ASTM D3311
ASTM D2665
ASTM F441
ASTM F493
CAN/ULC S102.2 Listed
NSF Approved",,,Piping & Fittings,,,,,,$12.43,,,White,Spears,Spears,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=PTRAP%20PVCD%202&mdx=300,054211171714,,,P706X-020,,,,,,,,,,,,2 PVC-DWV P-TRAP L/CO P706X-020,,,,,2 in,,,2 PVC-DWV P-TRAP L/CO P706X-020,,PVC,,,,,SCH 40/STD,,Hub,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4157342,,,,,NIP BLK 1-1/4XCL,https://kscdirect.com/item/NIP%2BBLK%2B1-1%252F4XCL/ASC%2BEngineered%2BSolutions_1-1%252F4%2BX%2BCL%2BSCH40%2BBLK%2BPIPE%2BNIPPLE,384,,,,,"Description
Anvil® Pipe Nipple, 1-1/4 in Nominal, Close Length, SCH 40/STD, Steel, Black, Domestic",,,Piping & Fittings,,Close,,,,$4.33,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20BLK%201-1%2F4XCL&mdx=300,64444400210,Black,,114XCSBN,,,,,,,,,,,,1-1/4 X CL SCH40 BLK PIPE NIPPLE,,,,,1-1/4 in,,,1-1/4 X CL SCH40 BLK PIPE NIPPLE,,Steel,,,,,SCH 40/STD,,,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4743015,,,,,PIPE PVC40 1-1/2,https://kscdirect.com/item/PIPE%2BPVC40%2B1-1%252F2/CRESLINE%2BPLASTIC%2BPIPE%2BCOMPANY_1-1%252F2%2BPVC%2BSCH%2B40%2BPLASTIC%2BPIPE%2B42070%2B%2B%2BBelled%2BEnd,9860,,,,,"Description
CRESLINE® Pressure Pipe, 1-1/2 in Nominal, Belled, 1.61 in Inside Dia, 1.9 in Outside Dia, 20 ft Length, 0.145 in Wall Thickness, SCH 40/STD, 330 psi Working, PVC, ASTM D1785, NSF Approved
Features:
4 in expansion or contraction per 1000 ft per 10 deg F temperature change
1.41 specific gravity
7000 psi tensile strength
115 R-scale hardness
450 V/mil dielectric strength
330 psi at 73.4 deg F
3 in D socket
Pressure rating is the estimated maximum pressure that water as the medium in the pipe can exert continuously with a high degree of certainty that failure of the pipe will not occur
Applications:
Submersible Pumps, Jet Pumps, Water Service Lines, Farm and Ranch Water Systems, Construction and Excavations, Industrial Application, Irrigation, Swimming Pools, Sprinkler Systems, Well Pipe and Casing, Municipal Water Systems
Standards/Approval:
ASTM D1785
NSF Approved",,,Piping & Fittings,,20 ft,,,,$0.99,1.9 in,,,CRESLINE PLASTIC PIPE COMPANY,CRESLINE PLASTIC PIPE COMPANY,,,1.61 in,,0.145 in,,,,,098248420704,,,42070,,,,,,"ASTM D1785, NSF Approved",,,,,,1-1/2 PVC SCH 40 PLASTIC PIPE 42070   Belled End,,,,,1-1/2 in,,,1-1/2 PVC SCH 40 PLASTIC PIPE 42070   Belled End,,PVC,,,,330 psi,SCH 40/STD,,Belled,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4171985,,,,,BUSH BLK 1X1/2,https://kscdirect.com/item/BUSH%2BBLK%2B1X1%252F2/ASC%2BEngineered%2BSolutions_1%2BX%2B1%252F2%2BBLK%2BMI%2B125%2523%2BHEX%2BBUSHING,815,,,Bushing,FIG 383,"Description
Anvil® Pipe Bushing, Hex Head, Series: FIG 383, Bushing Fitting/Connector, 1 x 1/2 in Nominal, MNPT x FNPT End Style, 150 lb Pressure Class, 300 psi Pressure, Cast Iron, Black Oxide, -20 to 150 deg F, Domestic/Import: Domestic
Features:
Malleable iron pipe fittings hold two different pipe parts together and direct  gas and liquid movement.
Standards/Approval:
ASME B16.3
cULus Listed
FM Approved
NSF/ANSI 61",,,Piping & Fittings,,,Hex Head,150 lb,,$4.79,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=BUSH%20BLK%201X1%2F2&mdx=300,69029134743,Black Oxide,,0318906682,,,,,300 psi,,,,,,,1 X 1/2 BLK MI 125# HEX BUSHING,,,,,1 x 1/2 in,,,1 X 1/2 BLK MI 125# HEX BUSHING,,Cast Iron,,,-20 to 150 deg F,,,,MNPT x FNPT,
,,,,,SPE 401-020,https://kscdirect.com/item/SPE%2B401-020/Spears_2%2BPVC40%2BTEE%2BSXSXS,538,,,,,"Dimensional data, if shown, is represented in fractional inches and floating point millimeters
G=1- 3/8
G1=1- 3/8
H=2- 3/4
H1=2- 3/4
L=5- 1/2
M=2- 3/4
G=34.93
G1=34.93
H=69.85
H1=69.85
L=139.7
M=69.85
Part Number
:
401-020
Size
:
2""
Box Qty
:
25
Weight Lbs
:
0.50
Weight gm
:
227.00
Weight Kg
:
0.23
Material
:
PVC
Prod Code
:
040
Color
:
WHITE
Bsh/Fab/Mld
:
Molded
Description
:                     2 PVC TEE SOC SCH40
2 PVC40 TEE SXSXS
Keywords: SPEARS SPE 401-020 401-020 SPEARS MFG. COMPANY 054211146248         2 PVC40 TEE SXSXS
Category:
[0] => FITTINGS => PLASTIC PIPE FITTINGS => PVC SCH 40 PRESSURE FITTINGS => TEES
[1] => SUPPLIER DIRECTORY => SPEARS MFG. COMPANY => PVC CPVC Schedule 40 Pipe and Fittings => TEE_Soc x Soc x Soc => FITTINGS => PLASTIC PIPE FITTINGS => PVC SCH 40 PRESSURE FITTINGS => TEES
Product group: 040 - SCH40 PVCWHT MLD FTGS THRU 8""
E: EPDM O-ring
Kelly Legacy Part Number: 1102206
PVC Fittings & Components PVC Schedule 40 White Molded thru 8",,,Piping & Fittings,,,Standard,,,$3.88,,,White,Spears,Spears,,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=SPE%20401-020&mdx=300,054211146248,White,,401-020,,,,,,,,,,,,2 PVC40 TEE SXSXS,,,,,,,,2 PVC40 TEE SXSXS,2 in,PVC,,,,,,,,Socket x Socket x Socket
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4137916,,,,,NIP BLK 1/2X4,https://kscdirect.com/item/NIP%2BBLK%2B1%252F2X4/ASC%2BEngineered%2BSolutions_1%252F2%2BX%2B4%2BSCH40%2BBLK%2BPIPE%2BNIPPLE,487,,,,,"Description
Anvil® Pipe Nipple, 1/2 in Nominal, 4 in Length, SCH 40/STD, Steel, Black, Domestic",,,Piping & Fittings,,4 in,,,,$2.95,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20BLK%201%2F2X4&mdx=300,64444400112,Black,,12X4SBN,,,,,,,,,,,,1/2 X 4 SCH40 BLK PIPE NIPPLE,,,,,1/2 in,,,1/2 X 4 SCH40 BLK PIPE NIPPLE,,Steel,,,,,SCH 40/STD,,,
,,,,,GSKT 150 FULL 3,https://kscdirect.com/item/GSKT%2B150%2BFULL%2B3/TEADIT-NORTH%2BAMERICA%2BINC_3%2BNON-ASBESTOS%2B150%2523%2BFULL%2BFACE%2BFLANGE%2BGASKET%2BCGF1001.116.3.150,312,,,,,,,,Piping & Fittings,,,,,,$3.08,,,,TEADIT-NORTH AMERICA INC,TEADIT-NORTH AMERICA INC,,,,,,,,,,,,,CGF1001.116.3.150,,,,,,,,,,,,3 NON-ASBESTOS 150# FULL FACE FLANGE GASKET CGF1001.116.3.150,,,,,,,,3 NON-ASBESTOS 150# FULL FACE FLANGE GASKET CGF1001.116.3.150,,,,,,,,,,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5426435,,,,,TEE PVCD 1-1/2,https://kscdirect.com/item/TEE%2BPVCD%2B1-1%252F2/Spears_1-1%252F2%2BPVC-DWV%2BSAN%2BTEE%2BP400-015,140,Molded,,Tee,P400,"Description
Spears® P400-015, P400, Tee Fitting/Connector, 1-1/2 in Nominal, Hub End Style, Molded Method of Manufacture, PVC, White, Domestic/Import: Domestic
Standards/Approval:
ASTM D2665
ASTM D3311
ASTM D1784
ASTM F1866
NSF 14",,,Piping & Fittings,,,,,,$4.91,,,White,Spears,Spears,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=TEE%20PVCD%201-1%2F2&mdx=300,054211171332,,,P400-015,,,,,,,,,,,,1-1/2 PVC-DWV SAN TEE P400-015,,,,,1-1/2 in,,,1-1/2 PVC-DWV SAN TEE P400-015,,PVC,,,,,,,Hub,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5767059,,,,,90ST 304 3/4,https://kscdirect.com/item/90ST%2B304%2B3%252F4/Merit%2BBrass%2BCompany_3%252F4%2B150%2523%2BTYPE%2B304%2BSS%2B90%2BSTREET%2BELL,375,,,90 deg Elbow,,"Description
Merit Brass Street Elbow, 90 deg Elbow Fitting/Connector, 3/4 in Nominal, MNPT x FNPT End Style, 150 lb Pressure Class, 304/304L Stainless Steel, 100 deg F, 1.38 in OD Dimensions, Domestic/Import: Import
Standards/Approval:
PROP65: This product can expose you to lead, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to www.P65Warnings.ca.gov.",,,Piping & Fittings,,,,150 lb,,$6.51,,,,Merit Brass Company,Merit Brass Company,Import,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=90ST%20304%203%2F4&mdx=300,671404094430,,,K403-12,,,,,,,,,,,,3/4 150# TYPE 304 SS 90 STREET ELL,,,,,3/4 in,1.38 in OD,,3/4 150# TYPE 304 SS 90 STREET ELL,,304/304L Stainless Steel,,,100 deg F,,,,MNPT x FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5766967,,,,,90ST 304 1/2,https://kscdirect.com/item/90ST%2B304%2B1%252F2/Merit%2BBrass%2BCompany_1%252F2%2B150%2523%2BTYPE%2B304%2BSS%2B90%2BSTREET%2BELL,424,,,90 deg Elbow,,"Description
Merit Brass Street Elbow, 90 deg Elbow Fitting/Connector, 1/2 in Nominal, MNPT x FNPT End Style, 150 lb Pressure Class, 304/304L Stainless Steel, 100 deg F, 1.14 in OD Dimensions, Domestic/Import: Import
Standards/Approval:
PROP65: This product can expose you to lead, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to www.P65Warnings.ca.gov.",,,Piping & Fittings,,,,150 lb,,$4.80,,,,Merit Brass Company,Merit Brass Company,Import,,,,,,,,,671404094423,,,K403-08,,,,,,,,,,,,1/2 150# TYPE 304 SS 90 STREET ELL,,,,,1/2 in,1.14 in OD,,1/2 150# TYPE 304 SS 90 STREET ELL,,304/304L Stainless Steel,,,100 deg F,,,,MNPT x FNPT,
,,,,,NIP 304 1X2,https://kscdirect.com/item/NIP%2B304%2B1X2/Merit%2BBrass%2BCompany_1%2BX%2B2%2BSCH40%2BTYPE%2B304%2BSS%2BNIPPLE,286,Welded,,,,"Description
Merit Brass Pipe Nipple, 1 in Nominal, MNPT, 2 in Length, SCH 40/STD, Welded, 304L Stainless Steel, Domestic
Standards/Approval:
ANSI B1.20.1
ASTM A312/SA312/A733",,,Piping & Fittings,,2 in,,,,$3.44,,,,Merit Brass Company,Merit Brass Company,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20304%201X2&mdx=300,671404027339,,,4016-200,,,,,,,,,,,,1 X 2 SCH40 TYPE 304 SS NIPPLE,,,,,1 in,,,1 X 2 SCH40 TYPE 304 SS NIPPLE,,304L Stainless Steel,,,,,SCH 40/STD,,MNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5767281,,,,,COUP 304 1,https://kscdirect.com/item/COUP%2B304%2B1/Merit%2BBrass%2BCompany_1%2B150%2523%2BTYPE%2B304SS%2BCAST%2BSTOCK%2BCOUP,257,,,Coupling,,"Description
Merit Brass Pipe Coupling, Fitting/Connector Type: Coupling, 1 in Nominal, FNPT, 150 lb Pressure Class, 304/304L Stainless Steel, 100 deg F, Import
Standards/Approval:
PROP65: This product can expose you to lead, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to www.P65Warnings.ca.gov.",,,Piping & Fittings,,,,150 lb,,$7.69,,,,Merit Brass Company,Merit Brass Company,Import,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=COUP%20304%201&mdx=300,671404094812,,,K411-16,,,,,,,,,,,,1 150# TYPE 304SS CAST STOCK COUP,,,,,1 in,,,1 150# TYPE 304SS CAST STOCK COUP,,304/304L Stainless Steel,,,100 deg F,,,,FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4735987,,,,,PIPE PVC40 3,https://kscdirect.com/item/PIPE%2BPVC40%2B3/CRESLINE%2BPLASTIC%2BPIPE%2BCOMPANY_3%2BPVC%2BSCH%2B40%2BPLASTIC%2BPIPE%2B42111%2B%2B%2B%2BBelled%2BEnd,4930,,,,,"Description
CRESLINE® Pressure Pipe, 3 in Nominal, Belled, 3.068 in Inside Dia, 3-1/2 in Outside Dia, 20 ft Length, 0.216 in Wall Thickness, SCH 40/STD, 260 psi Working, PVC, ASTM D1785, NSF Approved
Features:
4 in expansion or contraction per 1000 ft per 10 deg F temperature change
1.41 specific gravity
7000 psi tensile strength
115 R-scale hardness
450 V/mil dielectric strength
260 psi at 73.4 deg F
4 in D socket
Pressure rating is the estimated maximum pressure that water as the medium in the pipe can exert continuously with a high degree of certainty that failure of the pipe will not occur
Applications:
Submersible Pumps, Jet Pumps, Water Service Lines, Farm and Ranch Water Systems, Construction and Excavations, Industrial Application, Irrigation, Swimming Pools, Sprinkler Systems, Well Pipe and Casing, Municipal Water Systems
Standards/Approval:
ASTM D1785
NSF Approved",,,Piping & Fittings,,20 ft,,,,$2.60,3-1/2 in,,,CRESLINE PLASTIC PIPE COMPANY,CRESLINE PLASTIC PIPE COMPANY,,,3.068 in,,0.216 in,,,,,098248421114,,,42111,,,,,,"ASTM D1785, NSF Approved",,,,,,3 PVC SCH 40 PLASTIC PIPE 42111    Belled End,,,,,3 in,,,3 PVC SCH 40 PLASTIC PIPE 42111    Belled End,,PVC,,,,260 psi,SCH 40/STD,,Belled,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4190490,,,,,NIP BLK 1X6,https://kscdirect.com/item/NIP%2BBLK%2B1X6/ASC%2BEngineered%2BSolutions_1%2BX%2B6%2BSCH40%2BBLK%2BPIPE%2BNIPPLE,537,Welded,,,FIG 339,"Description
Beck® Pipe Nipple, Standard, Series: FIG 339, 1 in Nominal Size, MNPT, 6 in Length, SCH 40/STD, Welded, Steel, Black, 1.315 in OD
Features:
ASTM A-53 Welded Steel Pipe Material
Standards/Approval:
ASME B1.20.1",,,Piping & Fittings,,6 in,Standard,,,$6.91,,,,ASC Engineered Solutions,ASC Engineered Solutions,,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20BLK%201X6&mdx=300,64444400185,Black,,1X6SBN,,,,,,,,,,,,1 X 6 SCH40 BLK PIPE NIPPLE,,,,,1 in,1.315 in OD,,1 X 6 SCH40 BLK PIPE NIPPLE,,Steel,,,,,SCH 40/STD,,MNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4114050,,,,,NIP BLK 3/8XCL,https://kscdirect.com/item/NIP%2BBLK%2B3%252F8XCL/ASC%2BEngineered%2BSolutions_3%252F8%2BX%2BCL%2BSCH40%2BBLK%2BPIPE%2BNIPPLE,1984,,,,,"Description
Anvil® Pipe Nipple, 3/8 in Nominal, Close Length, SCH 40/STD, Steel, Black, Domestic",,,Piping & Fittings,,Close,,,,$2.43,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20BLK%203%2F8XCL&mdx=300,64444400071,Black,,38XCSBN,,,,,,,,,,,,3/8 X CL SCH40 BLK PIPE NIPPLE,,,,,3/8 in,,,3/8 X CL SCH40 BLK PIPE NIPPLE,,Steel,,,,,SCH 40/STD,,,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4117437,,,,,NIP BLK 1/2X6,https://kscdirect.com/item/NIP%2BBLK%2B1%252F2X6/ASC%2BEngineered%2BSolutions_1%252F2%2BX%2B6%2BSCH40%2BBLK%2BPIPE%2BNIPPLE,365,,,,,"Description
Anvil® Pipe Nipple, 1/2 in Nominal, 6 in Length, SCH 40/STD, Steel, Black, Domestic
Features:
ASTM A-53 Welded Steel Pipe Material",,,Piping & Fittings,,6 in,,,,$3.80,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20BLK%201%2F2X6&mdx=300,64444400116,Black,,12X6SBN,,,,,,,,,,,,1/2 X 6 SCH40 BLK PIPE NIPPLE,,,,,1/2 in,,,1/2 X 6 SCH40 BLK PIPE NIPPLE,,Steel,,,,,SCH 40/STD,,,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5516850,,,,,SPE 401-007,https://kscdirect.com/item/SPE%2B401-007/Spears_3%252F4%2BPVC40%2BTEE%2BSXSXS,624,Molded,,Tee,,"Description
Spears® 401-007, Standard, Tee Fitting/Connector, 3/4 in Nominal, Socket End Style, 3-1/8 in Length, SCH 40/STD Schedule, Molded Method of Manufacture, PVC, White, 140 deg F, Domestic/Import: Domestic
Features:
Exceptional chemical and corrosion resistance
High temperature ratings
Lower installation costs
Higher flow capacity
Additional fabricated configurations through 36 in
Advanced design specialty fittings
Standards/Approval:
ASTM D2466
ASTM D1784
NSF Approved",,,Piping & Fittings,,3-1/8 in,Standard,,,$0.75,,,White,Spears,Spears,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=SPE%20401-007&mdx=300,054211145289,,,401-007,,,,,,,,,,,,3/4 PVC40 TEE SXSXS,,,,,3/4 in,,,3/4 PVC40 TEE SXSXS,,PVC,,,140 deg F,,SCH 40/STD,,Socket,
,,,,,STB HBJS208,https://kscdirect.com/item/STB%2BHBJS208/IDEAL%2BCLAMP%2BPRODUCTS%252C%2BINC._2-1%252F4X5%252F8%2BJ%2BSERIES%2BSMOOTH%2BPREFORMED%2BSTAINLESS%2BSTEEL%2BCLAMP,503,,,,,"Strapbiner Smooth-Seal  double wrapped, preformed clamps lock securely and require no hammering. The specially designed inside tab eliminates leak paths common with thin-wall hose.They easily lock under full tension by one lifting movement. Apply the clamps with the ST001 Strapbiner  tool and the HBJ001 adapter. These clamps are not for use with punch type tools.",,,Piping & Fittings,,,,,,$2.96,,,,"IDEAL CLAMP PRODUCTS, INC.","IDEAL CLAMP PRODUCTS, INC.",,Smooth-Seal J-Series,,,,,,,,,,,HBJS208,,,,,,,,,,,,2-1/4X5/8 J SERIES SMOOTH PREFORMED STAINLESS STEEL CLAMP,,,,,,,,2-1/4X5/8 J SERIES SMOOTH PREFORMED STAINLESS STEEL CLAMP,,,,,,,,,,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=5768154,,,,,TEE 304 2,https://kscdirect.com/item/TEE%2B304%2B2/Merit%2BBrass%2BCompany_2%2B150%2523%2BTYPE%2B304%2BSS%2BTEE,181,,,Tee,,"Description
Merit Brass Pipe Tee, Banded, Fitting/Connector Type: Tee, 2 in Nominal, FNPT, 150 lb, 304/304L Stainless Steel, 100 deg F, 2.81 in OD, Import
Standards/Approval:
PROP65: This product can expose you to lead, which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to www.P65Warnings.ca.gov.",,,Piping & Fittings,,,Banded,150 lb,,$26.66,,,,Merit Brass Company,Merit Brass Company,Import,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=TEE%20304%202&mdx=300,671404094607,,,K406-32,,,,,,,,,,,,2 150# TYPE 304 SS TEE,,,,,2 in,2.81 in OD,,2 150# TYPE 304 SS TEE,,304/304L Stainless Steel,,,100 deg F,,,,FNPT,
https://vdam.kdsi.net/digital_asset_manager/file_download.php?vi=4114793,,,,,PLUG BLK 3/8,https://kscdirect.com/item/PLUG%2BBLK%2B3%252F8/ASC%2BEngineered%2BSolutions_3%252F8%2BSTEEL%2BSTD%2BMERCHANT%2BSQ%2BHEAD%2BPLUG,514,,,Plug,,"Description
Anvil® Solid Plug, Square Head, Fitting/Connector Type: Plug, 3/8 in Nominal, MNPT, 125 lb, 175 psi, Merchant Steel, Black Oxide, -20 to 150 deg F, Domestic
Features:
Small Steel Fittings to ASME C1215
Standards/Approval:
ASME B16.4
cULus Listed
FM Approved",,,Piping & Fittings,,,Square Head,125 lb,,$0.48,,,,ASC Engineered Solutions,ASC Engineered Solutions,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=PLUG%20BLK%203%2F8&mdx=300,69029135341,Black Oxide,,0318901527,,,,,175 psi,,,,,,,3/8 STEEL STD MERCHANT SQ HEAD PLUG,,,,,3/8 in,,,3/8 STEEL STD MERCHANT SQ HEAD PLUG,,Merchant Steel,,,-20 to 150 deg F,,,,MNPT,
,,,,,NIP 304 3/4X2,https://kscdirect.com/item/NIP%2B304%2B3%252F4X2/Merit%2BBrass%2BCompany_3%252F4%2BX%2B2%2BSCH40%2BTYPE%2B304%2BSS%2BNIPPLE,660,Welded,,,,"Description
Merit Brass Pipe Nipple, 3/4 in Nominal, MNPT, 2 in Length, SCH 40/STD, Welded, 304L Stainless Steel, Domestic
Standards/Approval:
ANSI B1.20.1
ASTM A312/SA312/A733",,,Piping & Fittings,,2 in,,,,$2.59,,,,Merit Brass Company,Merit Brass Company,Domestic,,,,,,,,https://vdam.kdsi.net/digital_asset_manager/image_resize.php?cid=3&ic=NIP%20304%203%2F4X2&mdx=300,671404027162,,,4012-200,,,,,,,,,,,,3/4 X 2 SCH40 TYPE 304 SS NIPPLE,,,,,3/4 in,,,3/4 X 2 SCH40 TYPE 304 SS NIPPLE,,304L Stainless Steel,,,,,SCH 40/STD,,MNPT,
,,,,,NIP BRS 1/2XCL,https://kscdirect.com/item/NIP%2BBRS%2B1%252F2XCL/Merit%2BBrass%2BCompany_1%252F2%2BX%2BCL%2B2200%2BBRASS%2BPIPE%2BNIPPLE%2B%2B%2B%2B%2B%2B%2B4422338,195,Seamless,,,,"Description
Merit Brass Pipe Nipple, 1/2 in Nominal, MNPT, Close Length, SCH 40/STD, Seamless, Brass, Red, Domestic
Standards/Approval:
ASTM B687-88",,,Piping & Fittings,,Close,,,,$2.42,,,Red,Merit Brass Company,Merit Brass Company,Domestic,,,,,,,,,671404071035,,,2008-001,,,,,,,,,,,,1/2 X CL 2200 BRASS PIPE NIPPLE       4422338,,,,,1/2 in,,,1/2 X CL 2200 BRASS PIPE NIPPLE       4422338,,Brass,,,,,SCH 40/STD,,MNPT,
,,,,,GSKT 150 FULL 4,https://kscdirect.com/item/GSKT%2B150%2BFULL%2B4/TEADIT-NORTH%2BAMERICA%2BINC_4%2BNON-ASBESTOS%2B150%2523%2BFULL%2BFACE%2BFLANGE%2BGASKET%2BCGF1001.116.4.150,257,,,,,,,,Piping & Fittings,,,,,,$3.95,,,,TEADIT-NORTH AMERICA INC,TEADIT-NORTH AMERICA INC,,,,,,,,,,,,,CGF1001.116.4.150,,,,,,,,,,,,4 NON-ASBESTOS 150# FULL FACE FLANGE GASKET CGF1001.116.4.150,,,,,,,,4 NON-ASBESTOS 150# FULL FACE FLANGE GASKET CGF1001.116.4.150,,,,,,,,,,
